Supplier Name,Exchange:Ticker Symbol,Customer Name,Entity,Relationship Type,Primary Industry,Source,Business Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorsport Games Inc. (NasdaqCM:MSGM),NasdaqCM:MSGM,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,Motorsport Games Inc. (NasdaqCM:MSGM) 2024 Form 10-K,"Motorsport Games Inc. develops and publishes multi-platform racing video games in the United States. It operates through Gaming and Esports segments. The company offers rFactor 2, a realistic racing simulation game; NASCAR Heat Mobile, a racing experience for mobile devices; NASCAR Heat 3, NASCAR Heat 4, NASCAR Heat 5, NASCAR Heat Ultimate Edition, and NASCAR 21: Ignition, which are racing video games; KartKraft, a kart racing simulator; NASCAR Rivals, a racing video game; and Le Mans Ultimate, a official game of the FIA World Endurance Championship and 24 Hours of Le Mans. It also organizes and facilitates esports tournaments, competitions, and events for its licensed racing games, as well as on behalf of third-party racing game developers and publishers. The company offers its products for game consoles, personal computer, and mobile platforms through various retail and digital channels, including full-game and downloadable content. The company was founded in 2018 and is headquartered in Miami, Florida. Motorsport Games Inc. operates as a subsidiary of Driven Lifestyle Group LLC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NeoPhotonics Corporation,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Semiconductors,NeoPhotonics Corporation 2022 Form 10-K,"NeoPhotonics Corporation develops, manufactures, and sells optoelectronic products that transmit and receive high-speed digital optical signals for cloud and hyperscale data center internet content providers, and telecom networks. It offers transmitter and receiver components, coherent modules, as well as switching products for 400 GHz and optical transmission applications over distances of approximately 2 to 2,000 kilometers; ultra-narrow linewidth tunable lasers; electro-absorptively modulated lasers; distributed feedback lasers; component lasers; and integrated coherent receivers and modulators. The company also provides pluggable coherent transceivers that combine an ultra-narrow linewidth laser with a coherent receiver and high-performance coherent modulators and 100G products for data center applications. In addition, it offers multi-cast switching solutions for 100G and above coherent systems and network products and solutions, such as arrayed waveguide gratings, multiplexers, and filters that are used in dense wavelength division multiplexing systems. NeoPhotonics Corporation sells its products to network equipment manufacturers through a direct sales force in North America, Europe, and Asia, including China, Japan, Korea, and Taiwan. The company was formerly known as NanoGram Corporation and changed its name to NeoPhotonics Corporation in 2002. NeoPhotonics Corporation was incorporated in 1996 and is based in San Jose, California. NeoPhotonics Corporation operates as a subsidiary of Lumentum Holdings Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Netflix, Inc. (NasdaqGS:NFLX)",NasdaqGS:NFLX,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Vendor,Movies and Entertainment,Key DevelopmentClient Announcements Mar-05-2024,There is no business description for this supplier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nettlinx Inc, Usa",-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,IT Consulting and Other Services,Nettlinx Limited (BSE:511658) 8/16 Form Doc,"Nettlinx Inc, Usa operates as an IT consulting and services company. It provides computer system design and related services. The company is based in the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Media Lab Limited (SEHK:1284),SEHK:1284,LinkedIn Corporation,"Subsidiary/Investment
                         ",Supplier,Advertising,New Media Lab Limited (SEHK:1284) 2023 Form Doc,"New Media Lab Limited, a digital media company, provides integrated advertising solutions to multi-national brand owners, advertising agencies, and small to medium enterprises primarily through its digital media platforms in Hong Kong. The company offers advertising products and services, including display banners, advertorials and reviews, social newsfeeds, creative, and production and strategic services. It also publishes magazines and books. In addition, the company engages in the copyright holding, digital and print media, and trademark holding and licensing activities. Its media brands include Weekend Weekly, Oriental Sunday, Economic Digest, New Monday, More, GOtrip, Sunday Kiss, SSwagger, and Madame Figaro. The company was founded in 1999 and is headquartered in Kwun Tong, Hong Kong. New Media Lab Limited is a subsidiary of New Media Lab Group Holdings Limited.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York Life Insurance & Annuity Corp,-,"Activision Blizzard, Inc.","Subsidiary/Investment
                         ",Creditor,Life and Health Insurance,"Activision Blizzard, Inc. 2015 Form 8-K","New York Life Insurance & Annuity Corp is a life and health insurance company. The company was incorporated in 1980 and is based in New York, New York. New York Life Insurance & Annuity Corp operates as a subsidiary of New York Life Insurance Company.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXTDC Limited (ASX:NXT),ASX:NXT,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Internet Services and Infrastructure,NEXTDC Limited (ASX:NXT) 2024 Form Doc,"NEXTDC Limited develops and operates data centers in Australia and the Asia-Pacific region. The company offers data center colocation solutions, such as rack spaces, private suites and cages, high performance computing, remote hands, and amenities; mission critical spaces; data center migration and relocation solutions; e-waste recycling, IT asset disposal and destruction, and carbon neutral solutions; build-to-suit and wholesale data center solutions; disaster recovery and business continuity solutions; security and compliance solutions; and edge data centers. It also provides self-service portals comprising ONEDC, a data center infrastructure management solution; and AXON, an interconnectivity platform. The company was incorporated in 2010 and is headquartered in Brisbane, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nintendo Co., Ltd. (TSE:7974)",TSE:7974,"Activision Blizzard, Inc.","Subsidiary/Investment
                         ",Supplier,Interactive Home Entertainment,"Activision Blizzard, Inc. 2023 Form 10-K","Nintendo Co., Ltd., together with its subsidiaries, develops, manufactures, and sells home entertainment products in Japan, the Americas, Europe, and internationally. It also offers video game platforms, playing cards, Karuta, and other products; and handheld and home console hardware systems and related software. The company was formerly known as Nintendo Playing Card Co., Ltd. and changed its name to Nintendo Co., Ltd. in 1963. Nintendo Co., Ltd. was founded in 1889 and is headquartered in Kyoto, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitro Games Oyj (OM:NITRO),OM:NITRO,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Interactive Home Entertainment,Nitro Games Oyj (OM:NITRO) 2024 Form ,"Nitro Games Oyj develops and publishes games for mobiles in the European Union, North America, the United Kingdom, and internationally. It also provides development services to third parties in the form of contracting work. The company was incorporated in 2007 and is headquartered in Kotka, Finland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nokia Oyj (HLSE:NOKIA),HLSE:NOKIA,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Communications Equipment,Nokia Oyj (HLSE:NOKIA) 2024 Form 20-F,"Nokia Oyj provides mobile, fixed, and cloud network solutions worldwide. The company operates through four segments: Network Infrastructure, Mobile Networks, Cloud and Network Services, and Nokia Technologies. The company provides fixed networking solutions, such as fiber and copper-based access infrastructure, in-home Wi-Fi solutions, and cloud and virtualization services; IP networking solutions, including IP access, aggregation, and edge and core routing for residential, mobile, enterprise and cloud applications; optical networks solutions that provides optical transport networks for metro, regional, and long-haul applications, and subsea applications; and submarine networks for undersea cable transmission. It serves its products and services to communications service providers, webscales and hyperscalers, digital industries, and government. The company also offers mobile technology products and services for radio access networks and microwave radio links for transport networks, network management solutions, as well as network planning, optimization, network deployment, and technical support services. In addition, it offers cloud and network services, including core network solutions, such as voice and packet core; business applications, such as security, automation, and monetization; cloud and cognitive services; and enterprise solutions, including private wireless and industrial automation. Further, the company licenses intellectual property, including patents, technologies, and the Nokia brand. Nokia Oyj was founded in 1865 and is headquartered in Espoo, Finland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuvei Corporation,-,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Transaction and Payment Processing Services,Nuvei Corporation 2024 Form Doc,"Nuvei Corporation provides payment technology solutions to merchants and partners in North America, Europe, the Middle East and Africa, Latin America, and the Asia Pacific. The company’s platform enables customers to pay and/or accept payments worldwide regardless of the location, device, or preferred payment method. Its solutions comprise a fully integrated payments engine with global processing capabilities, a turnkey solution for frictionless payment experiences, and a broad suite of data-driven business intelligence tools and risk management services. The company markets and sells its products and services through direct and indirect sales, strategic platform integrations, local sales teams, and indirect partners. The company was formerly known as Pivotal Development Corporation Inc. and changed its name to Nuvei Corporation in November 2018. Nuvei Corporation was founded in 2003 and is based in Montreal, Canada. As of November 15, 2024, Nuvei Corporation was taken private.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Octaware Technologies Limited (BSE:540416),BSE:540416,Microsoft Corporation (I) Pvt. Ltd.,"Subsidiary/Investment
                         ",Supplier,Application Software,Octaware Technologies Limited (BSE:540416) 9/7/ Form Doc,"Octaware Technologies Limited provides information technology (IT) solutions in India and internationally. The company’s services include software development, enterprise portal, ERP and CRM implementation, mobile solutions, RFID solutions, cloud, and IT infrastructure, consulting, and geospatial services. It also offers PowerERM, employee relationship management, healthcare solution and iOnAsset, asset tracking and management system, sifa care MD, emergency healthcare solution, and OTMAccelerating app access to immediate healthcare and eProcurement management solutions. Octaware Technologies Limited serves healthcare, education, government, consumer goods, retails, IT/ITES, oil and gas, real estate and construction, banking, financial services, and manufacturing sectors. The company was incorporated in 2005 and is based in Mumbai, India.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Octopus Renewables Infrastructure Trust plc (LSE:ORIT),LSE:ORIT,Microsoft Corporation (NasdaqGS:MSFT),"Self
                         ",Supplier,Asset Management and Custody Banks,Octopus Renewables Infrastructure Trust plc (LSE:ORIT) - Form Doc,"Octopus Renewables Infrastructure Trust plc operates as a closed end investment company in Europe and Australia. It acquires, manages, and invests in a diversified portfolio of renewable energy assets. The company was incorporated in 2019 and is based in London, the United Kingdom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
